width,height,megapixels,aspect_ratio,brightness,contrast,sharpness,colorfulness,subject_ratio,edge_density,quality_score,label
976,1172,1.1439,0.8327,34.793,71.03,182.596,2.0,0.3624,0.0368,35.26,재촬영 권장
2259,1797,4.0581,1.2573,141.285,55.255,403.68,35.472,0.7687,0.1264,76.08,제작 적합
2164,2224,4.814,0.9731,145.764,44.339,437.074,50.588,0.4758,0.1145,82.34,보정 권장
1278,1361,1.7394,0.9387,117.015,63.164,858.492,47.273,0.3075,0.2586,79.9,제작 적합
2889,2510,7.2498,1.1509,79.084,64.314,227.486,36.481,0.1208,0.0633,60.24,보정 권장
2228,3077,6.8536,0.724,128.557,56.674,36.973,13.347,0.1402,0.0112,53.08,보정 권장
1649,1510,2.4898,1.0922,66.419,18.817,263.19,22.646,0.3534,0.0905,47.18,재촬영 권장
1241,769,0.9545,1.6132,83.911,29.854,299.495,57.073,0.3359,0.0812,44.51,재촬영 권장
3046,2711,8.2564,1.1236,94.972,40.053,98.556,10.166,0.4097,0.0448,51.75,보정 권장
1313,1442,1.8931,0.9102,158.758,59.033,285.489,13.93,0.041,0.1111,48.58,보정 권장
1405,1595,2.2405,0.8809,110.496,44.616,180.647,43.196,0.4335,0.0675,60.29,보정 권장
1153,1278,1.4733,0.9025,107.085,65.464,74.663,23.964,0.635,0.0411,46.42,보정 권장
918,978,0.8979,0.9385,203.188,68.674,457.509,13.455,0.7421,0.1385,48.13,보정 권장
697,766,0.5333,0.9099,139.098,66.585,150.522,51.392,0.109,0.0238,42.56,보정 권장
2108,1677,3.5351,1.2574,138.56,66.7,173.421,36.455,0.3057,0.0712,69.55,보정 권장
800,1235,0.9882,0.6484,110.212,26.334,164.867,24.655,0.2962,0.0644,36.15,재촬영 권장
3858,3110,12.0,1.2405,101.145,53.687,760.056,13.959,0.4762,0.2279,83.99,제작 적합
827,910,0.7525,0.9094,37.544,34.064,240.961,58.664,0.2304,0.0924,30.82,재촬영 권장
842,766,0.645,1.0988,163.75,15.317,268.446,29.658,0.7528,0.0831,34.31,재촬영 권장
1545,2048,3.1654,0.7545,142.932,39.826,168.155,49.563,0.4578,0.0827,67.61,제작 적합
3323,2384,7.9211,1.394,117.833,68.845,379.191,42.511,0.4278,0.1089,84.18,제작 적합
1701,1246,2.1197,1.3653,119.511,53.293,842.057,22.707,0.7367,0.2355,75.59,제작 적합
2063,1623,3.3473,1.2711,154.446,81.321,447.885,22.819,0.4471,0.1257,82.12,보정 권장
510,746,0.3806,0.6848,62.812,48.19,463.887,50.248,0.5221,0.1452,51.85,보정 권장
1156,940,1.087,1.2303,101.405,89.06,431.414,50.475,0.3149,0.1203,64.5,제작 적합
918,829,0.761,1.1065,79.548,48.195,72.186,3.723,0.2033,0.071,23.64,재촬영 권장
493,737,0.3633,0.6694,195.86,45.405,113.631,37.697,0.3401,0.0888,28.53,재촬영 권장
1486,1495,2.222,0.9939,160.026,21.971,207.882,28.303,0.8437,0.0894,44.44,보정 권장
539,492,0.2657,1.0954,36.892,64.99,130.084,15.533,0.5639,0.0833,26.97,재촬영 권장
836,728,0.6085,1.1491,64.45,35.962,95.907,33.664,0.4994,0.0132,30.63,재촬영 권장
1135,1086,1.2333,1.0453,119.706,33.353,46.363,11.106,0.2743,0.0032,32.39,재촬영 권장
1009,938,0.9465,1.0755,106.102,68.062,74.41,23.47,0.614,0.0322,42.39,재촬영 권장
2032,1406,2.8574,1.4454,72.025,65.848,198.46,18.821,0.2056,0.0704,54.85,제작 적합
1891,1392,2.6331,1.3587,202.79,65.377,234.857,23.003,0.1679,0.0748,52.05,보정 권장
1495,2990,4.4708,0.5,137.502,38.481,122.451,28.999,0.3494,0.0178,59.8,보정 권장
1907,2064,3.9365,0.9237,143.993,44.082,268.404,15.782,0.8018,0.1101,61.01,보정 권장
2315,2412,5.5839,0.9597,97.319,43.923,169.188,52.025,0.7916,0.1054,59.36,보정 권장
1135,1759,1.9965,0.6453,153.891,59.085,667.125,36.906,0.3688,0.2124,79.21,제작 적합
1640,1602,2.6281,1.0238,109.783,72.964,216.155,55.124,0.3286,0.0957,69.53,제작 적합
2081,1523,3.1693,1.3664,113.666,51.627,467.855,27.759,0.1547,0.1415,74.13,제작 적합
1316,1727,2.2719,0.7621,149.44,80.548,300.171,22.317,0.464,0.0782,68.99,제작 적합
1234,1134,1.3989,1.0877,59.84,61.149,70.781,54.618,0.4792,0.0391,43.92,보정 권장
1086,1365,1.4828,0.7954,188.881,40.774,230.412,21.907,0.5921,0.1197,43.11,재촬영 권장
900,1065,0.9582,0.8454,132.296,59.917,82.22,27.504,0.6139,0.0335,45.42,재촬영 권장
2056,1421,2.923,1.4468,176.238,75.707,226.819,40.081,0.4145,0.0676,69.47,제작 적합
1267,1451,1.8377,0.8732,81.983,80.969,127.848,12.672,0.5501,0.0741,49.01,보정 권장
1112,990,1.1011,1.1225,88.073,66.364,352.562,39.958,0.3239,0.1316,56.64,보정 권장
831,1326,1.102,0.6264,78.524,45.462,74.69,38.167,0.5467,0.0217,38.62,재촬영 권장
1035,650,0.6729,1.5929,135.012,41.1,253.33,47.771,0.3587,0.0781,49.64,재촬영 권장
2369,2037,4.8264,1.1626,127.639,55.369,418.482,42.461,0.5327,0.1146,85.52,제작 적합
1432,1499,2.1466,0.9554,106.424,75.132,565.832,48.2,0.5181,0.1629,85.99,제작 적합
1031,893,0.92,1.1548,84.437,52.808,125.676,28.454,0.4624,0.0735,40.39,재촬영 권장
1706,2427,4.1406,0.703,74.336,53.182,254.026,17.923,0.593,0.0674,60.99,보정 권장
1274,948,1.2077,1.344,123.061,45.925,295.064,59.54,0.1673,0.1156,52.96,재촬영 권장
721,782,0.564,0.9222,106.377,39.098,1006.138,8.626,0.2583,0.2736,52.43,재촬영 권장
2183,2297,5.0141,0.9503,97.576,42.082,65.908,10.029,0.4014,0.083,50.78,보정 권장
1044,1181,1.2334,0.8843,186.884,47.438,110.109,37.912,0.1902,0.0539,34.84,재촬영 권장
1094,1265,1.3842,0.8649,121.707,75.926,2000.0,52.75,0.3768,0.5,80.7,제작 적합
1571,1321,2.0755,1.1897,175.802,40.685,195.522,32.654,0.3826,0.0804,50.69,재촬영 권장
2442,2290,5.5928,1.0661,103.67,45.947,45.584,43.99,0.6857,0.0247,57.16,보정 권장
1548,1315,2.0364,1.177,134.791,29.423,147.993,2.059,0.4757,0.0211,48.95,보정 권장
824,825,0.6797,0.9978,122.781,57.899,20.686,23.006,0.6353,0.0204,38.41,재촬영 권장
1926,1694,3.263,1.1369,57.095,69.6,310.533,3.765,0.5043,0.0925,64.91,보정 권장
1079,1198,1.2926,0.9006,182.134,74.241,518.151,40.926,0.3536,0.1177,66.94,제작 적합
4370,2503,10.9384,1.7462,119.594,48.661,110.053,8.339,0.4741,0.0461,59.65,보정 권장
1162,1720,1.998,0.6757,154.857,55.338,163.663,12.111,0.5813,0.0196,51.78,재촬영 권장
606,442,0.2676,1.3706,94.919,42.236,574.069,37.196,0.6648,0.1566,55.53,보정 권장
1971,1400,2.7587,1.4077,118.406,54.504,51.742,44.866,0.4262,0.0378,62.4,보정 권장
3050,3774,11.5108,0.8081,90.326,50.651,76.1,27.774,0.1534,0.041,50.03,보정 권장
3798,2175,8.2604,1.746,174.44,46.049,203.6,37.982,0.1408,0.0627,56.53,보정 권장
3651,2846,10.3917,1.2826,137.456,47.48,127.022,37.529,0.3912,0.05,65.05,보정 권장
1009,792,0.7988,1.2748,139.682,53.135,191.901,26.984,0.0292,0.0523,37.99,보정 권장
2139,2125,4.5453,1.007,179.327,39.705,80.165,14.674,0.7731,0.0403,44.93,재촬영 권장
995,1050,1.0443,0.9471,171.254,40.635,303.185,37.908,0.5574,0.097,49.95,보정 권장
1524,1606,2.4474,0.949,155.614,75.733,218.58,38.583,0.3356,0.0566,65.86,보정 권장
837,760,0.636,1.1026,68.131,90.0,409.826,42.516,0.2503,0.1278,51.59,보정 권장
1261,888,1.1198,1.4195,97.173,23.321,299.412,34.369,0.6351,0.1001,45.07,보정 권장
1067,1020,1.0882,1.0464,84.844,22.33,301.112,13.641,0.2495,0.092,35.32,재촬영 권장
1891,2375,4.49,0.7962,154.101,27.771,68.019,39.665,0.2667,0.0854,52.01,보정 권장
2248,1829,4.1115,1.2289,131.826,43.141,389.473,29.981,0.3121,0.1146,74.77,제작 적합
1797,1428,2.5658,1.259,69.38,61.124,185.616,23.242,0.4705,0.0608,57.24,보정 권장
836,710,0.5932,1.1778,117.45,55.643,215.19,25.875,0.5617,0.0653,46.97,보정 권장
1349,1120,1.5108,1.2049,65.236,48.097,642.199,20.336,0.6647,0.1611,60.87,보정 권장
977,1046,1.0219,0.9345,122.874,54.521,130.839,42.444,0.6381,0.0664,49.03,재촬영 권장
1862,2349,4.3748,0.7928,58.785,32.542,843.472,10.146,0.4501,0.2171,70.41,제작 적합
2156,2679,5.7749,0.8049,146.153,40.606,917.35,16.091,0.6337,0.238,80.79,제작 적합
1854,2791,5.1753,0.6644,140.119,44.638,492.24,25.397,0.3292,0.1323,78.4,제작 적합
1037,977,1.0135,1.061,201.318,16.484,103.431,52.593,0.1222,0.0262,23.37,재촬영 권장
408,417,0.1699,0.9794,158.915,24.096,34.946,44.76,0.3292,0.0,27.01,재촬영 권장
604,675,0.4077,0.8958,108.083,24.812,660.114,7.028,0.3049,0.1758,48.82,보정 권장
1896,3792,7.1894,0.5,157.723,58.754,276.361,48.919,0.3362,0.1066,72.27,제작 적합
1010,1380,1.3938,0.7321,69.093,49.416,127.84,48.892,0.2773,0.0559,40.65,재촬영 권장
1161,877,1.0176,1.3234,86.501,55.999,718.86,13.564,0.367,0.2309,61.05,보정 권장
2726,3218,8.7718,0.8469,138.326,11.886,115.13,2.0,0.5616,0.0638,52.45,보정 권장
2614,2389,6.2451,1.0943,38.67,18.296,170.668,28.989,0.7587,0.0731,41.47,재촬영 권장
1202,1701,2.0445,0.7063,123.514,56.938,400.96,45.714,0.1394,0.1579,68.15,보정 권장
1483,1035,1.5359,1.4329,84.189,3.0,91.764,52.278,0.2182,0.041,34.17,재촬영 권장
1309,1357,1.7758,0.9646,129.052,67.043,226.541,17.808,0.3075,0.0779,58.29,제작 적합
1624,1511,2.4537,1.0752,81.891,12.18,666.263,54.528,0.5878,0.1863,72.82,제작 적합
3886,2172,8.4418,1.7886,141.97,60.18,302.312,2.0,0.4131,0.1265,70.41,제작 적합
2067,1415,2.9252,1.461,125.773,29.005,768.273,24.847,0.3197,0.2121,80.08,제작 적합
1887,2037,3.8442,0.9262,181.015,63.88,693.467,24.159,0.579,0.1804,83.63,제작 적합
2222,2578,5.7287,0.8622,125.269,90.0,251.747,46.133,0.6222,0.0947,78.55,제작 적합
802,870,0.698,0.9218,94.254,4.083,30.52,48.176,0.4466,0.0113,31.45,재촬영 권장
2117,1864,3.9453,1.136,115.125,57.517,92.413,43.359,0.3031,0.0538,63.6,보정 권장
1222,1255,1.5342,0.974,71.231,12.453,496.936,11.092,0.4987,0.1525,52.02,보정 권장
434,479,0.2078,0.9059,141.245,52.682,61.944,42.077,0.408,0.0317,38.74,재촬영 권장
652,452,0.2946,1.4431,148.594,41.278,186.315,37.127,0.4066,0.0779,40.0,재촬영 권장
882,907,0.8,0.9719,223.768,47.336,339.032,6.603,0.3578,0.075,34.49,재촬영 권장
2394,1347,3.226,1.7769,100.127,28.59,938.305,2.0,0.6165,0.2578,74.29,제작 적합
1506,1472,2.2157,1.0229,114.288,59.05,149.0,44.532,0.495,0.048,64.31,보정 권장
1921,1229,2.361,1.5626,101.97,18.93,140.095,27.479,0.6364,0.1123,46.94,보정 권장
3558,3254,11.5767,1.0934,133.485,67.349,238.474,12.007,0.6905,0.0827,68.67,보정 권장
901,708,0.6382,1.2722,140.268,37.633,342.846,27.086,0.5326,0.0938,50.9,보정 권장
1276,1529,1.9512,0.8343,122.865,19.752,217.596,35.097,0.3588,0.0468,52.1,보정 권장
1458,1805,2.6304,0.8078,168.453,73.709,642.78,28.84,0.6373,0.2068,83.38,제작 적합
1075,959,1.031,1.1218,100.321,43.788,121.782,8.272,0.5338,0.0434,37.43,재촬영 권장
1621,1266,2.0516,1.2804,164.447,79.337,278.552,56.398,0.9186,0.0738,59.07,보정 권장
692,685,0.4739,1.0101,146.54,66.984,373.214,44.059,0.5058,0.12,61.24,보정 권장
2271,3132,7.114,0.725,124.519,30.633,174.383,25.305,0.5756,0.0766,61.9,보정 권장
878,1234,1.083,0.7117,112.403,43.47,532.296,25.869,0.5023,0.1658,65.31,보정 권장
2898,4141,12.0,0.6999,222.067,47.179,285.866,35.033,0.4322,0.0919,59.75,보정 권장
1117,1738,1.9424,0.6428,92.32,72.473,508.478,14.185,0.4034,0.1503,70.29,보정 권장
2277,2216,5.045,1.0277,136.917,52.875,297.72,34.517,0.503,0.0991,77.01,제작 적합
1589,1200,1.9063,1.3248,94.991,48.173,350.803,11.37,0.5438,0.1144,57.79,보정 권장
1392,1397,1.9454,0.9967,196.425,41.402,141.501,29.013,0.6578,0.0639,41.72,재촬영 권장
820,1442,1.1824,0.5683,160.473,44.09,141.708,13.64,0.5056,0.0773,41.63,재촬영 권장
1457,1528,2.2263,0.9534,97.866,68.483,752.513,14.347,0.3667,0.2093,77.29,제작 적합
1599,1665,2.6627,0.9601,145.504,45.067,442.934,53.04,0.3912,0.1144,77.7,제작 적합
1291,765,0.9874,1.6888,135.308,37.89,99.563,30.829,0.2119,0.042,37.32,재촬영 권장
1114,1604,1.7871,0.6947,104.335,34.839,294.194,32.904,0.749,0.1086,51.89,보정 권장
1023,1128,1.155,0.9069,155.327,35.032,29.52,2.0,0.3526,0.0,30.77,재촬영 권장
4287,2799,12.0,1.5318,140.572,19.762,149.144,21.642,0.6241,0.0217,55.26,보정 권장
1437,1284,1.8448,1.1191,133.628,31.493,593.707,36.457,0.4998,0.1868,77.29,제작 적합
3041,2642,8.0354,1.1512,123.323,71.972,223.37,32.718,0.5047,0.1062,76.94,제작 적합
1314,1277,1.6771,1.0291,142.242,41.281,277.989,2.0,0.4289,0.0642,52.72,보정 권장
1656,1525,2.5257,1.086,134.176,57.679,16.555,32.9,0.3082,0.0261,56.74,보정 권장
860,708,0.6089,1.2146,127.364,3.0,175.639,35.132,0.2757,0.0559,36.3,재촬영 권장
1045,1280,1.3375,0.8168,99.359,55.23,338.968,47.973,0.7611,0.0995,56.4,보정 권장
1735,1393,2.4172,1.2455,192.751,42.096,380.019,20.827,0.4705,0.1211,60.31,보정 권장
2432,3428,8.3357,0.7095,82.983,36.334,594.417,2.0,0.6525,0.1427,72.14,제작 적합
1628,1500,2.4423,1.0856,142.105,48.257,206.899,16.045,0.6993,0.0496,56.54,보정 권장
2696,2578,6.9483,1.0457,112.19,36.075,215.373,14.641,0.376,0.0678,59.77,보정 권장
1747,2038,3.5602,0.8572,195.382,6.77,75.381,40.314,0.5262,0.0359,48.75,보정 권장
2933,2950,8.6522,0.9943,88.861,61.6,207.97,2.0,0.4581,0.0495,62.16,보정 권장
1274,1489,1.8965,0.8559,95.589,49.374,80.322,23.723,0.2417,0.0559,41.84,보정 권장
3030,3961,12.0,0.765,86.207,39.349,47.388,49.961,0.4166,0.0235,55.34,보정 권장
1088,1188,1.2921,0.9154,137.939,27.609,94.142,30.101,0.5558,0.0351,42.38,재촬영 권장
873,1150,1.0033,0.7588,70.078,18.543,971.924,42.548,0.3602,0.2686,55.64,재촬영 권장
854,788,0.6731,1.084,105.859,49.03,195.969,7.015,0.3915,0.0664,38.23,재촬영 권장
3000,4000,12.0,0.7501,38.905,74.042,304.707,7.572,0.4188,0.1129,60.02,보정 권장
2235,1871,4.1814,1.1948,134.617,48.657,157.482,50.121,0.8301,0.0407,63.66,보정 권장
1050,1410,1.4806,0.7443,104.991,20.11,49.897,31.417,0.1199,0.0045,29.73,재촬영 권장
