width,height,megapixels,aspect_ratio,brightness,contrast,sharpness,colorfulness,subject_ratio,edge_density,quality_score,label
1824,1876,3.4216,0.9725,154.145,54.939,113.869,20.644,0.8015,0.0554,55.11,보정 권장
1822,1667,3.0367,1.0933,130.828,31.739,127.253,2.0,0.3129,0.066,54.12,보정 권장
866,843,0.7301,1.0268,91.835,23.699,150.382,46.745,0.5615,0.0581,37.14,재촬영 권장
2398,2048,4.9108,1.1711,116.026,39.597,145.916,23.205,0.4118,0.0772,60.43,보정 권장
998,988,0.9864,1.0095,122.07,43.629,285.155,34.76,0.6245,0.1011,52.47,보정 권장
990,727,0.7202,1.3621,175.354,29.927,723.897,13.568,0.4864,0.1648,54.59,보정 권장
1134,1020,1.1566,1.1121,190.046,46.038,84.242,16.719,0.6095,0.0446,32.17,재촬영 권장
1414,1282,1.8136,1.103,141.824,55.207,68.032,45.09,0.3232,0.0521,52.17,보정 권장
2053,1853,3.8031,1.1079,94.89,53.694,51.758,24.036,0.4828,0.0333,57.38,보정 권장
1561,2247,3.5064,0.6948,95.813,25.313,734.69,23.83,0.3634,0.2325,75.72,제작 적합
1371,1429,1.9599,0.9597,117.5,5.85,897.095,11.799,0.4079,0.2348,66.9,보정 권장
2083,2223,4.631,0.9372,180.552,43.378,68.299,32.392,0.3739,0.0506,52.36,보정 권장
1506,1429,2.1522,1.0533,138.383,31.921,62.616,40.36,0.2725,0.0107,47.79,재촬영 권장
1786,2508,4.4796,0.712,122.787,51.06,305.656,23.006,0.6506,0.096,70.9,보정 권장
922,613,0.5653,1.5046,94.4,71.73,726.961,26.832,0.5061,0.1904,67.45,보정 권장
706,687,0.485,1.0264,160.295,71.714,677.74,12.362,0.6465,0.169,61.09,보정 권장
1723,2333,4.0201,0.7387,136.575,48.308,323.675,49.112,0.2787,0.0744,74.32,제작 적합
611,937,0.5724,0.6523,122.969,62.523,502.446,20.8,0.1097,0.1497,54.99,보정 권장
1192,1279,1.5247,0.9321,129.137,71.771,365.129,27.29,0.3402,0.1195,66.57,보정 권장
1338,1368,1.831,0.9778,192.461,44.176,165.155,53.076,0.4275,0.0482,48.69,보정 권장
1038,1242,1.2892,0.8356,118.585,48.088,1515.805,26.299,0.5936,0.3738,70.71,제작 적합
1167,1140,1.3298,1.0233,192.538,58.11,271.753,7.72,0.6406,0.07,43.17,재촬영 권장
2443,2867,7.0042,0.8519,174.691,42.789,99.988,16.494,0.6695,0.0598,50.33,보정 권장
485,423,0.2053,1.1479,127.094,34.801,178.558,24.454,0.7256,0.0402,34.76,재촬영 권장
1923,2305,4.431,0.8343,160.355,30.484,67.915,54.496,0.5829,0.0594,56.38,보정 권장
3447,3481,12.0,0.9904,120.049,43.547,276.246,32.634,0.4741,0.0553,72.22,제작 적합
1615,1265,2.0429,1.2773,91.865,32.732,730.118,26.345,0.3197,0.2078,67.48,제작 적합
1934,1017,1.9661,1.902,114.284,57.207,87.14,41.142,0.5755,0.0548,55.98,보정 권장
1729,2224,3.8454,0.7773,88.711,37.721,750.732,47.823,0.366,0.2318,82.16,제작 적합
3039,3413,10.3721,0.8904,145.458,68.697,1791.568,18.867,0.3125,0.459,86.96,제작 적합
746,920,0.6865,0.8106,125.589,64.347,382.673,49.661,0.558,0.1001,64.03,보정 권장
1623,1334,2.1642,1.2166,147.713,22.151,95.987,41.593,0.4933,0.0152,51.27,보정 권장
1127,1501,1.6914,0.7505,158.067,62.115,126.282,35.845,0.6056,0.0694,52.68,보정 권장
1712,1933,3.3088,0.886,10.0,36.583,201.41,2.0,0.328,0.0675,44.56,재촬영 권장
1514,1525,2.3081,0.9926,137.46,67.121,85.849,32.304,0.6613,0.032,58.87,보정 권장
1684,2151,3.6213,0.783,52.933,52.373,88.346,49.152,0.518,0.0334,56.45,보정 권장
1038,1319,1.3684,0.7872,131.665,42.769,215.481,25.706,0.4247,0.0786,52.53,보정 권장
1362,1534,2.0902,0.8879,89.904,55.13,231.434,62.051,0.3208,0.0782,58.26,보정 권장
804,1360,1.094,0.5915,129.17,33.996,469.643,30.604,0.2643,0.1607,58.17,보정 권장
875,1256,1.1,0.6967,179.618,49.247,92.441,15.268,0.2136,0.0,30.02,재촬영 권장
1260,1397,1.7608,0.9019,56.688,50.22,1469.203,37.927,0.702,0.4039,65.18,보정 권장
1351,1302,1.76,1.0378,132.626,41.086,708.031,33.724,0.204,0.1861,71.6,제작 적합
815,854,0.6962,0.9546,121.863,50.276,607.12,41.317,0.5661,0.1699,70.2,보정 권장
2296,3578,8.217,0.6418,49.311,26.471,151.51,26.464,0.4109,0.0513,47.13,보정 권장
1256,1410,1.771,0.8905,150.919,53.226,1303.867,47.945,0.3529,0.344,77.58,제작 적합
838,687,0.5757,1.2209,126.369,22.864,199.947,21.775,0.371,0.0848,37.15,재촬영 권장
2489,2166,5.3899,1.1491,104.65,54.367,1396.613,31.465,0.4375,0.3733,87.6,제작 적합
1000,1020,1.0199,0.9805,96.129,51.788,714.483,12.042,0.6144,0.1695,61.78,보정 권장
1591,1986,3.1601,0.801,250.0,55.863,121.437,18.347,0.5541,0.0488,50.18,보정 권장
1519,1297,1.9696,1.1709,109.245,34.149,180.902,32.487,0.4544,0.063,53.26,보정 권장
1473,1702,2.506,0.8653,52.987,90.0,1468.227,20.367,0.2124,0.3943,70.36,보정 권장
1320,1768,2.3328,0.7465,87.764,39.863,671.093,23.287,0.14,0.1884,66.22,보정 권장
988,1207,1.1918,0.8183,110.335,46.371,236.795,26.718,0.7845,0.0774,45.04,보정 권장
1726,1202,2.0751,1.4363,109.624,30.852,327.306,33.206,0.2766,0.1221,56.85,보정 권장
3561,3370,12.0,1.0566,121.846,68.323,325.697,40.452,0.1773,0.0795,75.55,제작 적합
597,447,0.2669,1.3362,83.121,35.752,135.795,40.482,0.6529,0.0974,30.69,재촬영 권장
1372,1547,2.1223,0.8871,146.662,60.859,227.443,44.096,0.1896,0.0654,60.29,보정 권장
1934,1530,2.9583,1.2643,105.649,27.669,150.327,32.545,0.5857,0.0367,57.75,보정 권장
817,950,0.7758,0.8604,70.571,49.183,185.142,21.959,0.6191,0.0818,35.54,재촬영 권장
748,778,0.5827,0.9614,92.377,37.533,414.695,7.261,0.4984,0.145,46.08,재촬영 권장
4727,2539,12.0,1.8619,109.613,59.839,114.981,24.75,0.6248,0.0736,62.1,보정 권장
1317,1087,1.4316,1.2114,158.945,38.935,524.061,18.417,0.2086,0.1801,56.59,보정 권장
3254,3688,12.0,0.8822,144.381,29.159,300.724,4.008,0.2383,0.1046,58.28,보정 권장
1781,1819,3.2392,0.979,111.479,51.676,541.505,52.957,0.4202,0.1565,87.62,제작 적합
1524,1405,2.1419,1.085,125.788,23.55,607.011,3.672,0.4538,0.1792,71.1,제작 적합
2038,1506,3.0695,1.3534,133.606,27.603,837.496,34.704,0.4394,0.2292,85.54,제작 적합
1770,2001,3.5419,0.8849,206.549,57.115,479.835,37.53,0.5366,0.129,75.54,제작 적합
1934,2989,5.7825,0.6471,100.295,12.008,515.22,26.363,0.324,0.1808,70.48,제작 적합
1662,1782,2.9606,0.9325,143.683,56.992,231.6,66.27,0.0777,0.1142,65.34,보정 권장
1512,1506,2.278,1.0039,154.055,37.179,454.971,29.974,0.5259,0.1338,70.17,보정 권장
1552,1510,2.3439,1.0278,86.878,28.403,120.957,18.839,0.414,0.0456,44.65,재촬영 권장
3063,2204,6.7522,1.3898,132.569,48.226,218.165,54.604,0.598,0.0647,72.56,제작 적합
2125,1963,4.1721,1.0824,131.537,54.86,535.048,18.358,0.8216,0.12,79.32,제작 적합
997,814,0.8117,1.2254,106.208,34.108,259.891,9.361,0.4683,0.0714,41.38,재촬영 권장
926,1219,1.1287,0.7594,147.703,41.093,407.136,15.448,0.5569,0.1114,55.21,보정 권장
1829,1472,2.6934,1.2423,166.14,57.773,105.077,20.592,0.2959,0.0458,52.83,보정 권장
1389,822,1.1417,1.6889,170.209,56.978,934.79,30.331,0.6146,0.2336,67.04,제작 적합
1315,1084,1.4252,1.2132,117.327,43.273,161.898,34.467,0.5142,0.0224,51.97,보정 권장
949,891,0.846,1.0654,132.595,31.027,389.07,8.129,0.4981,0.1303,51.51,보정 권장
1282,1233,1.5804,1.0392,219.026,28.044,266.802,34.646,0.6157,0.1211,39.97,재촬영 권장
2140,1369,2.9283,1.5633,80.854,34.03,631.521,61.338,0.2541,0.1353,76.61,제작 적합
1971,2485,4.8978,0.7931,133.875,55.781,192.882,19.559,0.5536,0.0655,68.43,보정 권장
1401,1440,2.0167,0.9726,160.599,54.056,110.513,27.818,0.5348,0.0648,52.5,보정 권장
3669,3270,12.0,1.1219,131.005,49.413,49.177,39.551,0.7348,0.009,60.08,보정 권장
1500,1245,1.8671,1.2044,151.239,67.954,206.553,46.777,0.1348,0.0429,56.68,보정 권장
3280,3659,12.0,0.8964,131.907,39.158,92.758,20.212,0.4381,0.0439,59.61,보정 권장
2307,2136,4.9265,1.0799,155.146,37.813,441.071,16.034,0.8413,0.1256,65.54,보정 권장
1708,1831,3.1274,0.9329,176.303,37.738,999.495,15.372,0.3818,0.2572,75.3,제작 적합
1147,1113,1.2764,1.0306,116.144,76.834,36.584,45.247,0.3766,0.0621,50.77,보정 권장
390,403,0.1574,0.9675,132.9,9.317,85.077,42.463,0.7691,0.0713,29.3,재촬영 권장
1143,1521,1.7394,0.7517,122.791,49.282,359.839,2.0,0.8968,0.1231,52.4,보정 권장
1528,1536,2.348,0.9947,108.855,51.942,829.319,2.0,0.4743,0.2261,77.49,제작 적합
3748,3010,11.2837,1.2452,124.215,45.423,358.745,12.12,0.3277,0.1033,69.61,제작 적합
674,858,0.5777,0.7852,79.734,84.091,364.772,8.387,0.349,0.129,45.68,보정 권장
3235,3436,11.1167,0.9415,154.781,64.313,429.806,35.499,0.3839,0.1229,81.0,제작 적합
1372,1162,1.5952,1.1808,193.098,57.523,457.556,32.807,0.3045,0.1644,58.9,보정 권장
1714,2239,3.8374,0.7653,193.18,29.165,1200.267,57.514,0.3109,0.3453,75.13,제작 적합
461,441,0.2034,1.0467,176.034,52.908,473.258,40.968,0.4845,0.1265,55.53,보정 권장
1319,1719,2.2666,0.7672,86.435,38.142,88.827,31.422,0.4606,0.0577,48.4,재촬영 권장
1396,1051,1.4678,1.328,185.791,45.227,177.713,46.454,0.5381,0.0961,48.16,보정 권장
2567,1440,3.6963,1.7828,96.384,47.899,329.031,17.015,0.4584,0.1157,68.25,보정 권장
1897,1144,2.1711,1.6579,122.878,36.322,130.837,9.834,0.2399,0.0342,45.32,재촬영 권장
823,869,0.7154,0.9467,198.847,55.258,215.086,30.158,0.5842,0.0688,39.01,재촬영 권장
2376,1974,4.69,1.2033,82.124,72.204,169.333,43.032,0.4972,0.056,69.6,보정 권장
1963,1904,3.7371,1.0307,158.652,62.132,144.533,6.681,0.3506,0.059,58.56,보정 권장
1874,1826,3.422,1.0259,136.251,48.236,509.506,42.405,0.4057,0.1485,86.3,제작 적합
2702,1835,4.9588,1.4725,118.916,11.797,191.497,41.903,0.5104,0.0614,64.44,보정 권장
1968,2737,5.3872,0.7191,89.958,63.028,101.446,22.573,0.4674,0.0631,60.64,보정 권장
1598,1227,1.9611,1.3019,141.9,62.885,142.599,32.097,0.4307,0.0833,58.95,보정 권장
763,772,0.5893,0.9878,106.448,41.346,281.592,25.799,0.5889,0.0798,44.38,재촬영 권장
904,636,0.575,1.4221,166.81,36.541,1836.535,30.846,0.6416,0.4503,56.92,보정 권장
2657,2536,6.7391,1.0479,173.972,55.813,343.856,41.169,0.398,0.1141,72.95,제작 적합
1790,2118,3.7907,0.8452,69.828,30.945,1041.346,18.272,0.4498,0.2812,73.61,제작 적합
1533,1430,2.1923,1.0717,104.789,58.174,425.671,44.475,0.2577,0.1357,70.68,제작 적합
1275,1061,1.3525,1.202,112.237,26.391,38.982,42.065,0.4236,0.0169,40.85,재촬영 권장
1441,1428,2.0576,1.009,77.732,29.101,383.363,42.591,0.5376,0.1225,60.29,보정 권장
1520,1345,2.0451,1.1298,80.284,44.986,125.933,2.0,0.6063,0.0342,42.18,재촬영 권장
1139,1297,1.4771,0.8777,128.547,20.054,79.952,3.219,0.483,0.0627,38.79,재촬영 권장
791,1348,1.0661,0.5866,116.678,44.766,102.668,39.532,0.438,0.0803,45.83,보정 권장
3877,3096,12.0,1.2523,58.926,53.753,1372.394,21.354,0.3269,0.3455,74.99,제작 적합
1711,1436,2.4568,1.191,103.475,22.479,65.218,19.87,0.4916,0.0,46.28,보정 권장
1097,1057,1.1594,1.0377,145.756,60.438,155.266,18.819,0.2607,0.0501,43.99,재촬영 권장
794,780,0.6196,1.0172,76.75,35.268,776.224,10.604,0.4759,0.2046,52.73,보정 권장
1161,896,1.0408,1.2957,88.056,54.064,496.567,25.611,0.4569,0.1492,60.55,보정 권장
1847,2070,3.8225,0.892,188.507,48.402,57.819,19.413,0.2934,0.036,46.97,재촬영 권장
1821,2173,3.9578,0.8381,177.689,37.076,245.961,20.363,0.5114,0.0926,60.53,보정 권장
1252,1312,1.6432,0.954,60.159,35.95,170.44,36.496,0.4157,0.1181,41.89,재촬영 권장
1679,1248,2.0953,1.3462,70.961,15.944,227.843,12.872,0.5593,0.0671,42.47,재촬영 권장
1037,1466,1.5198,0.707,140.09,33.04,537.163,45.681,0.3679,0.1481,69.37,제작 적합
997,740,0.7379,1.3471,77.34,31.787,161.322,2.0,0.5385,0.0703,29.85,재촬영 권장
2345,2752,6.4538,0.8523,114.889,72.604,203.447,65.354,0.7291,0.0352,71.79,제작 적합
1457,1919,2.7969,0.7594,106.949,62.043,1019.647,10.333,0.4849,0.292,84.51,제작 적합
4055,2959,12.0,1.3703,147.406,21.684,51.184,37.979,0.5925,0.0217,53.83,보정 권장
994,1019,1.0127,0.9761,23.851,58.382,193.923,42.672,0.3401,0.0411,38.8,재촬영 권장
1130,1564,1.7671,0.7225,36.9,48.606,415.865,29.627,0.3909,0.1084,53.13,보정 권장
2012,2201,4.4274,0.9142,75.952,38.431,87.848,40.276,0.1201,0.0534,47.2,보정 권장
1423,1127,1.6041,1.2621,165.555,52.668,153.422,28.141,0.4265,0.0766,48.85,보정 권장
879,653,0.5736,1.3472,118.827,58.231,82.564,4.601,0.2538,0.067,32.6,재촬영 권장
875,973,0.8514,0.8987,56.671,35.255,312.723,34.59,0.4732,0.1084,42.03,재촬영 권장
1557,1407,2.1898,1.1069,144.72,40.238,154.386,45.973,0.0893,0.0456,50.36,보정 권장
1805,1510,2.7242,1.1954,153.307,47.68,554.084,21.826,0.3011,0.1712,76.08,제작 적합
1250,1469,1.8368,0.8512,115.165,28.263,685.053,5.506,0.4676,0.1912,67.96,보정 권장
2322,2125,4.9347,1.0928,111.778,48.007,283.142,21.101,0.522,0.1391,69.86,제작 적합
2202,2220,4.8873,0.9921,142.505,43.531,192.423,34.31,0.1609,0.0285,60.36,보정 권장
1529,1749,2.6742,0.8746,173.379,33.427,343.724,33.981,0.3799,0.1398,62.66,보정 권장
1346,1522,2.049,0.8842,131.097,30.708,285.98,45.424,0.905,0.1085,55.88,보정 권장
1273,1252,1.5929,1.0169,146.324,50.062,90.037,37.627,0.5921,0.0523,49.7,보정 권장
1819,1805,3.284,1.0075,123.071,59.685,716.92,36.905,0.4812,0.1991,94.17,제작 적합
1993,2296,4.5759,0.8682,109.749,50.496,332.989,2.0,0.02,0.0937,58.83,보정 권장
1378,1533,2.1121,0.899,88.363,30.497,554.69,61.434,0.2905,0.1411,68.02,보정 권장
1990,1507,2.9986,1.3209,135.252,57.553,78.923,30.382,0.5445,0.0103,65.37,보정 권장
1255,1190,1.4937,1.0549,112.992,47.797,600.682,41.98,0.4943,0.2127,77.1,제작 적합
837,671,0.5614,1.2477,115.255,54.915,1832.388,24.747,0.533,0.4986,66.17,보정 권장
1047,776,0.8124,1.3505,162.189,64.549,474.143,27.521,0.6218,0.1538,59.96,보정 권장
2149,1854,3.9842,1.1586,144.52,29.716,72.794,30.537,0.47,0.0473,57.23,보정 권장
2297,1302,2.9905,1.7642,159.804,42.582,280.369,52.15,0.6028,0.0536,69.63,제작 적합
2609,3207,8.3674,0.8136,61.974,34.871,256.978,51.32,0.1367,0.0805,54.05,보정 권장
1605,1311,2.1036,1.224,147.335,30.212,330.375,38.514,0.8937,0.1069,54.68,보정 권장
2006,2172,4.3555,0.9235,101.405,78.71,219.263,58.02,0.4001,0.0999,73.45,제작 적합
3235,2034,6.5789,1.5903,92.67,60.764,424.929,24.076,0.3387,0.1081,74.25,제작 적합
2736,1789,4.8947,1.5298,90.914,15.191,177.733,37.105,0.7172,0.0718,53.07,보정 권장
842,1373,1.1566,0.6135,173.456,52.131,333.739,23.218,0.5592,0.1006,51.71,보정 권장
1153,1469,1.6939,0.7849,158.115,35.591,145.012,48.209,0.624,0.0588,48.82,보정 권장
1629,1380,2.2478,1.1807,96.324,64.288,296.286,30.257,0.3435,0.0805,63.65,보정 권장
1002,822,0.8235,1.2183,79.497,46.366,668.339,43.704,0.5022,0.1963,65.42,제작 적합
1920,1597,3.0649,1.2022,125.549,42.024,173.456,54.352,0.5778,0.067,68.96,제작 적합
2222,2262,5.0266,0.9824,106.617,47.362,495.986,2.0,0.2519,0.1086,71.42,보정 권장
1206,1076,1.2974,1.1205,191.382,51.425,121.004,60.753,0.414,0.0766,43.1,재촬영 권장
3728,3166,11.8041,1.1773,66.549,45.472,193.096,34.319,0.4094,0.1143,58.34,보정 권장
1229,1253,1.5396,0.9807,51.806,41.271,218.356,25.214,0.401,0.0591,40.47,재촬영 권장
1468,1135,1.6661,1.2928,114.77,42.646,839.055,2.402,0.3288,0.2549,66.44,보정 권장
958,1685,1.614,0.5684,125.429,53.573,134.942,25.456,0.2303,0.0363,48.09,보정 권장
1113,950,1.0573,1.1717,130.305,25.979,817.646,2.0,0.5281,0.216,62.72,보정 권장
1500,1942,2.9131,0.7722,155.137,44.941,71.501,31.049,0.4952,0.0752,58.95,보정 권장
1609,1266,2.0364,1.2708,207.933,42.956,234.264,27.36,0.6557,0.0847,45.43,보정 권장
2903,3073,8.9208,0.9444,111.306,36.8,619.378,55.869,0.4401,0.2074,87.48,제작 적합
1663,2077,3.4547,0.8008,103.225,57.367,508.359,25.123,0.3339,0.1552,79.56,제작 적합
1888,1719,3.2448,1.098,54.63,23.272,108.031,45.143,0.1967,0.0695,43.9,재촬영 권장
1142,1434,1.6385,0.7963,134.736,38.833,88.957,46.49,0.467,0.0412,52.32,보정 권장
668,839,0.5601,0.796,159.136,30.646,599.683,59.336,0.3973,0.2009,60.63,보정 권장
1117,1652,1.8452,0.6758,114.583,54.149,85.871,26.272,0.8067,0.0795,45.35,재촬영 권장
961,968,0.9304,0.9933,172.225,37.111,457.475,40.713,0.8559,0.1503,49.18,재촬영 권장
2309,2040,4.7106,1.1322,126.212,45.804,168.232,8.074,0.7299,0.0531,58.08,보정 권장
1585,1228,1.9459,1.2914,185.594,51.456,267.34,13.952,0.2927,0.0819,47.9,보정 권장
2940,3046,8.9559,0.9652,138.325,18.125,2000.0,25.92,0.206,0.5,75.43,제작 적합
2244,1727,3.8765,1.2995,82.714,52.588,1104.857,29.505,0.4105,0.3107,82.44,제작 적합
2064,2055,4.2424,1.0045,99.527,32.407,579.269,12.438,0.2944,0.1777,72.87,제작 적합
1551,1587,2.4614,0.9769,63.65,40.706,77.186,23.939,0.7022,0.0278,40.9,재촬영 권장
1669,1446,2.4132,1.1542,55.517,43.095,360.963,39.893,0.4724,0.1311,61.76,보정 권장
2166,1662,3.6006,1.3029,135.677,58.584,283.2,23.315,0.3803,0.0817,72.62,제작 적합
2053,2235,4.5885,0.9182,159.784,57.4,246.235,27.642,0.4493,0.1205,69.03,제작 적합
996,1059,1.0551,0.9409,203.17,74.677,909.689,17.105,0.6731,0.2665,59.61,보정 권장
1730,1801,3.1149,0.9606,122.793,47.966,56.497,49.678,0.2855,0.0685,60.69,보정 권장
3500,3428,12.0,1.0209,115.526,36.979,360.11,55.385,0.5376,0.0983,76.55,제작 적합
1214,1520,1.8449,0.7984,80.639,36.541,302.445,32.816,0.2186,0.0783,48.51,보정 권장
1433,1109,1.5891,1.293,164.493,55.982,136.157,28.239,0.4152,0.0201,48.55,보정 권장
985,1089,1.0724,0.9047,140.567,71.938,1296.528,53.767,0.3354,0.3597,76.44,제작 적합
781,696,0.543,1.1226,101.195,50.726,85.068,36.756,0.5072,0.0214,39.65,재촬영 권장
2178,2677,5.8307,0.8135,152.541,35.305,276.331,20.285,0.4789,0.1186,65.59,보정 권장
1520,1390,2.1128,1.0938,147.454,49.61,289.715,10.546,0.6628,0.098,56.83,보정 권장
1700,1541,2.6191,1.1029,50.202,49.297,36.647,21.443,0.5726,0.0471,43.37,보정 권장
3078,3419,10.5223,0.9002,154.708,45.546,73.263,61.396,0.3451,0.0154,59.48,보정 권장
4460,2691,12.0,1.6574,130.444,32.51,111.399,21.391,0.2184,0.0387,54.19,보정 권장
993,905,0.8989,1.0972,109.341,3.0,551.425,71.372,0.3081,0.1643,58.02,보정 권장
2838,1820,5.1668,1.5593,108.317,35.976,636.527,29.88,0.3762,0.1966,81.98,제작 적합
2111,1661,3.5065,1.271,194.936,62.698,462.321,26.81,0.4112,0.1126,74.35,제작 적합
1558,1839,2.8656,0.8474,186.439,48.572,334.844,48.906,0.3178,0.1133,66.33,보정 권장
1673,1841,3.0806,0.9089,198.038,7.874,36.346,26.397,0.642,0.0153,41.23,재촬영 권장
1479,1326,1.9616,1.1152,79.053,45.084,327.438,35.359,0.6158,0.1208,57.17,보정 권장
2916,2872,8.3754,1.0154,98.82,13.948,168.472,14.995,0.4036,0.0603,52.03,보정 권장
1878,1855,3.4838,1.0124,161.219,78.446,781.175,12.057,0.3641,0.2121,84.41,제작 적합
1595,1713,2.7332,0.9309,76.661,48.201,915.946,19.334,0.4095,0.2605,75.69,제작 적합
1979,3111,6.1572,0.6363,96.192,24.772,2000.0,33.127,0.4435,0.5,79.59,제작 적합
2061,2180,4.4921,0.9452,52.83,58.412,512.759,20.39,0.4473,0.1462,73.33,제작 적합
1320,2298,3.0333,0.5743,199.124,31.849,564.8,2.0,0.1663,0.1885,61.52,보정 권장
1718,1566,2.6906,1.0974,167.507,54.439,105.029,36.775,0.3754,0.0291,57.18,보정 권장
2849,3417,9.7353,0.834,143.341,45.364,288.793,27.573,0.1209,0.1006,63.15,보정 권장
1629,1947,3.1715,0.8362,133.769,25.166,87.159,25.927,0.4574,0.0222,57.36,보정 권장
1323,1398,1.8493,0.9466,108.315,56.178,608.085,21.138,0.5702,0.1791,75.57,보정 권장
996,931,0.927,1.0705,109.085,22.486,90.446,2.0,0.264,0.0272,26.31,재촬영 권장
1014,1451,1.4712,0.6991,149.627,67.533,220.822,52.772,0.4802,0.0787,62.2,보정 권장
710,1099,0.7795,0.6459,96.529,46.017,127.053,23.051,0.3431,0.067,35.52,재촬영 권장
1301,1698,2.209,0.766,174.096,27.705,174.998,37.522,0.3286,0.0473,47.81,보정 권장
1232,2052,2.5269,0.6002,105.297,14.526,406.959,49.958,0.797,0.0895,62.55,보정 권장
499,635,0.3166,0.7853,90.061,72.167,160.395,46.175,0.608,0.0594,43.53,재촬영 권장
1742,1170,2.0384,1.4884,176.92,69.396,327.761,32.866,0.5363,0.1151,65.78,보정 권장
1662,2164,3.5962,0.7679,119.241,23.87,107.405,30.092,0.3745,0.0542,55.82,보정 권장
1656,1407,2.3292,1.1769,147.195,72.675,957.843,34.362,0.5235,0.2441,88.06,제작 적합
776,1094,0.8491,0.7097,108.402,47.809,148.921,42.994,0.4172,0.0766,45.77,재촬영 권장
2602,2414,6.2804,1.0776,34.996,41.281,674.565,38.284,0.5311,0.1856,75.91,제작 적합
994,1077,1.0712,0.9232,146.888,43.538,1883.047,23.545,0.2926,0.5,63.36,보정 권장
809,821,0.6636,0.9852,71.133,40.486,29.005,36.435,0.4384,0.0124,30.14,재촬영 권장
935,811,0.7579,1.1528,168.289,69.055,108.344,35.397,0.3814,0.0586,42.68,재촬영 권장
1752,1129,1.9785,1.5512,62.967,47.524,221.875,39.953,0.2019,0.1016,46.48,보정 권장
2258,2150,4.8549,1.0499,50.405,14.029,778.821,32.917,0.7488,0.2042,66.15,보정 권장
2430,2355,5.722,1.0316,137.306,80.185,171.995,49.656,0.5948,0.0599,74.72,제작 적합
1378,1757,2.4206,0.784,142.011,59.823,378.299,32.867,0.3117,0.1296,71.76,보정 권장
890,769,0.6845,1.157,129.267,26.698,137.412,42.742,0.1922,0.0674,36.62,재촬영 권장
1021,1086,1.1095,0.9403,76.457,39.009,447.21,30.603,0.3229,0.1416,50.99,보정 권장
1049,852,0.8931,1.2312,160.541,29.796,88.295,21.725,0.3032,0.0423,29.95,재촬영 권장
1299,1313,1.7062,0.9891,66.412,45.783,574.199,16.385,0.3435,0.135,60.35,보정 권장
792,512,0.4058,1.5453,106.429,51.627,17.388,27.694,0.1843,0.0269,28.32,재촬영 권장
1161,1906,2.2136,0.6091,93.475,49.003,47.503,37.678,0.3047,0.0088,47.32,재촬영 권장
1823,1963,3.5788,0.9285,109.893,34.943,1409.558,48.192,0.4619,0.3766,87.32,제작 적합
1477,1185,1.7511,1.2465,159.111,31.548,312.832,28.692,0.5235,0.0542,55.65,보정 권장
1666,1819,3.0295,0.9161,99.637,59.238,117.807,22.513,0.1016,0.0806,53.38,보정 권장
840,1024,0.8602,0.8203,147.576,43.31,2000.0,22.68,0.4504,0.5,64.84,보정 권장
711,760,0.5406,0.9357,152.766,82.832,698.321,48.522,0.2765,0.206,68.07,제작 적합
894,1262,1.1283,0.7082,56.558,31.432,750.054,31.506,0.2668,0.1932,52.66,보정 권장
2417,2346,5.6712,1.0302,78.337,58.254,181.419,22.793,0.3943,0.0618,59.92,보정 권장
3051,1658,5.058,1.8406,109.666,45.822,471.552,40.616,0.3295,0.1581,79.23,제작 적합
